postcode,latitude,longitude,wards,geometry,closest_station_1_id,closest_station_1_distance,closest_station_2_id,closest_station_2_distance,closest_station_3_id,closest_station_3_distance,Academy,Community,Free,Independent,Other,Budgens,Iceland,Lidl,Marks And Spencer,Morrisons,Sainsburys,Tesco,The Co-operative Group,Waitrose
EC1A 1TE,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1TF,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1TG,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1TH,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1TJ,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1TL,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1TN,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1TP,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1TQ,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1TR,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1TS,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1TT,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1TU,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1TW,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1TY,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1TZ,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1UA,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1UB,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1UD,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1UE,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1UF,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1UG,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1UH,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1UJ,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1UQ,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1UT,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1UW,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1UX,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1UZ,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1WA,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1WB,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1WD,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1WE,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1WF,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1WG,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1WH,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1WJ,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1WL,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1WN,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1WP,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1WQ,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1WR,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1WS,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1WT,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1WU,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1WW,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1WX,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1WY,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1WZ,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1XA,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1XB,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1XD,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1XE,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1XF,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1XG,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1XH,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1XJ,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1XL,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1XN,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1XP,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1XQ,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1XR,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1XS,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1XT,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1XU,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1XW,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1XX,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1XY,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1XZ,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1YA,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1YB,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1YD,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1YE,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1YF,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1YG,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1YH,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1YJ,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1YL,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1YN,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1YP,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1YQ,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1YR,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1YS,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1YT,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1YU,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1YW,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1YX,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1YY,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1YZ,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1A 1ZA,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
